trade_date,indicator_code,value
2024-01-18,000300.SH,3274.7286
2024-01-18,000985.CSI,4147.006
2024-01-18,CN10Y,2.5092
2024-01-18,DR007,1.9
2024-01-18,SHIBOR_3M,2.4
2024-01-18,US10Y,4.14
2024-01-18,USDCNY,7.203455
2024-01-19,000300.SH,3269.7763
2024-01-19,000985.CSI,4117.7214
2024-01-19,CN10Y,2.5027
2024-01-19,DR007,1.87
2024-01-19,SHIBOR_3M,2.4
2024-01-19,US10Y,4.15
2024-01-20,USDCNY,7.21031
2024-01-21,USDCNY,7.193405
2024-01-22,000300.SH,3218.9016
2024-01-22,000985.CSI,3966.8375
2024-01-22,CN10Y,2.4922
2024-01-22,DR007,1.89
2024-01-22,SHIBOR_3M,2.4
2024-01-22,US10Y,4.11
2024-01-22,USDCNY,7.1675450000000005
2024-01-23,000300.SH,3231.9329
2024-01-23,000985.CSI,3997.055
2024-01-23,CN10Y,2.5042
2024-01-23,DR007,1.86
2024-01-23,SHIBOR_3M,2.4
2024-01-23,US10Y,4.14
2024-01-23,USDCNY,7.162745
2024-01-24,000300.SH,3277.1089
2024-01-24,000985.CSI,4052.8873
2024-01-24,CN10Y,2.5042
2024-01-24,DR007,2.0
2024-01-24,SHIBOR_3M,2.4
2024-01-24,US10Y,4.18
2024-01-24,USDCNY,7.18113
2024-01-25,000300.SH,3342.9189
2024-01-25,000985.CSI,4161.7838
2024-01-25,CN10Y,2.4984
2024-01-25,DR007,2.1
2024-01-25,SHIBOR_3M,2.4
2024-01-25,US10Y,4.14
2024-01-25,USDCNY,7.18685
2024-01-26,000300.SH,3333.8213
2024-01-26,000985.CSI,4142.7269
2024-01-26,CN10Y,2.4994
2024-01-26,DR007,2.0
2024-01-26,SHIBOR_3M,2.4
2024-01-26,US10Y,4.15
2024-01-27,USDCNY,7.1858450000000005
2024-01-28,USDCNY,7.1874
2024-01-29,000300.SH,3303.9604
2024-01-29,000985.CSI,4065.9215
2024-01-29,CN10Y,2.494
2024-01-29,DR007,2.1
2024-01-29,SHIBOR_3M,2.4
2024-01-29,US10Y,4.08
2024-01-29,USDCNY,7.18699
2024-01-30,000300.SH,3245.0387
2024-01-30,000985.CSI,3971.5299
2024-01-30,CN10Y,2.4557
2024-01-30,DR007,2.0
2024-01-30,SHIBOR_3M,2.398
2024-01-30,US10Y,4.06
2024-01-30,USDCNY,7.18671
2024-01-31,000300.SH,3215.3518
2024-01-31,000985.CSI,3874.6177
2024-01-31,CN10Y,2.433
2024-01-31,DR007,1.7
2024-01-31,SHIBOR_3M,2.388
2024-01-31,US10Y,3.99
2024-01-31,USDCNY,7.187785
2024-02-01,000300.SH,3217.7109
2024-02-01,000985.CSI,3856.9628
2024-02-01,CN10Y,2.4354
2024-02-01,CPI_YOY,0.7
2024-02-01,DR007,1.84
2024-02-01,M1_YOY,1.2
2024-02-01,M2_YOY,8.7
2024-02-01,PMI_MANUFACTURE,49.1
2024-02-01,PPI_YOY,-2.7
2024-02-01,SHIBOR_3M,2.375
2024-02-01,SOCIAL_FINANCING_YOY,8.966861598440534
2024-02-01,US10Y,3.87
2024-02-01,USDCNY,7.215999999999999
2024-02-02,000300.SH,3179.6276
2024-02-02,000985.CSI,3765.6602
2024-02-02,CN10Y,2.4244
2024-02-02,DR007,1.8
2024-02-02,SHIBOR_3M,2.369
2024-02-02,US10Y,4.03
2024-02-03,USDCNY,7.2155
2024-02-04,CN10Y,2.4053
2024-02-04,DR007,1.8
2024-02-04,SHIBOR_3M,2.363
2024-02-04,USDCNY,7.219989999999999
2024-02-05,000300.SH,3200.4218
2024-02-05,000985.CSI,3666.3675
2024-02-05,CN10Y,2.4002
2024-02-05,DR007,2.05
2024-02-05,SHIBOR_3M,2.35
2024-02-05,US10Y,4.17
2024-02-05,USDCNY,7.201535
2024-02-06,000300.SH,3311.6922
2024-02-06,000985.CSI,3827.7634
2024-02-06,CN10Y,2.4525
2024-02-06,DR007,2.35
2024-02-06,SHIBOR_3M,2.345
2024-02-06,US10Y,4.09
2024-02-06,USDCNY,7.212614999999999
2024-02-07,000300.SH,3343.6303
2024-02-07,000985.CSI,3895.0043
2024-02-07,CN10Y,2.4153
2024-02-07,DR007,2.15
2024-02-07,SHIBOR_3M,2.342
2024-02-07,US10Y,4.09
2024-02-07,USDCNY,7.21536
2024-02-08,000300.SH,3364.9297
2024-02-08,000985.CSI,3985.3963
2024-02-08,CN10Y,2.4379
2024-02-08,DR007,1.9
2024-02-08,SHIBOR_3M,2.334
2024-02-08,US10Y,4.15
2024-02-08,USDCNY,7.2187
2024-02-09,CN10Y,2.4302
2024-02-09,DR007,1.85
2024-02-09,SHIBOR_3M,2.33
2024-02-09,US10Y,4.17
2024-02-10,USDCNY,7.218170000000001
2024-02-11,USDCNY,7.21496
2024-02-12,US10Y,4.17
2024-02-12,USDCNY,7.231524999999999
2024-02-13,US10Y,4.31
2024-02-13,USDCNY,7.224220000000001
2024-02-14,US10Y,4.27
2024-02-14,USDCNY,7.2181
2024-02-15,US10Y,4.24
2024-02-15,USDCNY,7.212765
2024-02-16,US10Y,4.3
2024-02-17,USDCNY,7.213615
2024-02-18,CN10Y,2.4393
2024-02-18,DR007,1.75
2024-02-18,SHIBOR_3M,2.318
2024-02-18,USDCNY,7.211205
2024-02-19,000300.SH,3403.8078
2024-02-19,000985.CSI,4041.5081
2024-02-19,CN10Y,2.4344
2024-02-19,DR007,1.75
2024-02-19,SHIBOR_3M,2.303
2024-02-19,USDCNY,7.20137
2024-02-20,000300.SH,3410.8542
2024-02-20,000985.CSI,4057.9366
2024-02-20,CN10Y,2.4134
2024-02-20,DR007,1.95
2024-02-20,SHIBOR_3M,2.27
2024-02-20,US10Y,4.27
2024-02-20,USDCNY,7.1997
2024-02-21,000300.SH,3456.8713
2024-02-21,000985.CSI,4100.0988
2024-02-21,CN10Y,2.4119
2024-02-21,DR007,1.86
2024-02-21,SHIBOR_3M,2.243
2024-02-21,US10Y,4.32
2024-02-21,USDCNY,7.202105
2024-02-22,000300.SH,3486.6747
2024-02-22,000985.CSI,4150.6677
2024-02-22,CN10Y,2.4033
2024-02-22,DR007,1.84
2024-02-22,SHIBOR_3M,2.219
2024-02-22,US10Y,4.33
2024-02-22,USDCNY,7.205715
2024-02-23,000300.SH,3489.7416
2024-02-23,000985.CSI,4187.6097
2024-02-23,CN10Y,2.4009
2024-02-23,DR007,1.9
2024-02-23,SHIBOR_3M,2.214
2024-02-23,US10Y,4.26
2024-02-24,USDCNY,7.205895
2024-02-25,USDCNY,7.211125
2024-02-26,000300.SH,3453.3585
2024-02-26,000985.CSI,4182.3255
2024-02-26,CN10Y,2.3789
2024-02-26,DR007,1.9
2024-02-26,SHIBOR_3M,2.208
2024-02-26,US10Y,4.28
2024-02-26,USDCNY,7.21374
2024-02-27,000300.SH,3494.7874
2024-02-27,000985.CSI,4262.1937
2024-02-27,CN10Y,2.3809
2024-02-27,DR007,1.69
2024-02-27,SHIBOR_3M,2.204
2024-02-27,US10Y,4.31
2024-02-27,USDCNY,7.214015
2024-02-28,000300.SH,3450.2598
2024-02-28,000985.CSI,4136.2097
2024-02-28,CN10Y,2.3376
2024-02-28,DR007,1.7
2024-02-28,SHIBOR_3M,2.1989
2024-02-28,US10Y,4.27
2024-02-28,USDCNY,7.2074
2024-02-29,000300.SH,3516.0826
2024-02-29,000985.CSI,4251.4068
2024-02-29,CN10Y,2.3375
2024-02-29,DR007,1.7
2024-02-29,SHIBOR_3M,2.193
2024-02-29,US10Y,4.25
2024-02-29,USDCNY,7.20997
2024-03-01,000300.SH,3537.8038
2024-03-01,000985.CSI,4286.5038
2024-03-01,CN10Y,2.3675
2024-03-01,CPI_YOY,0.1
2024-03-01,DR007,1.9
2024-03-01,M1_YOY,1.1
2024-03-01,M2_YOY,8.3
2024-03-01,PMI_MANUFACTURE,50.8
2024-03-01,PPI_YOY,-2.8
2024-03-01,SHIBOR_3M,2.182
2024-03-01,SOCIAL_FINANCING_YOY,8.71817726031976
2024-03-01,US10Y,4.19
2024-03-02,USDCNY,7.210430000000001
2024-03-03,USDCNY,7.210255
2024-03-04,000300.SH,3540.8686
2024-03-04,000985.CSI,4296.9008
2024-03-04,CN10Y,2.3475
2024-03-04,DR007,1.82
2024-03-04,SHIBOR_3M,2.171
2024-03-04,US10Y,4.22
2024-03-04,USDCNY,7.21187
2024-03-05,000300.SH,3565.5143
2024-03-05,000985.CSI,4286.6745
2024-03-05,CN10Y,2.3169
2024-03-05,DR007,1.88
2024-03-05,SHIBOR_3M,2.167
2024-03-05,US10Y,4.13
2024-03-05,USDCNY,7.209735
2024-03-06,000300.SH,3551.0481
2024-03-06,000985.CSI,4288.036
2024-03-06,CN10Y,2.265
2024-03-06,DR007,1.8
2024-03-06,SHIBOR_3M,2.165
2024-03-06,US10Y,4.11
2024-03-06,USDCNY,7.20046
2024-03-07,000300.SH,3529.7195
2024-03-07,000985.CSI,4249.4601
2024-03-07,CN10Y,2.2776
2024-03-07,DR007,1.84
2024-03-07,SHIBOR_3M,2.164
2024-03-07,US10Y,4.09
2024-03-07,USDCNY,7.20094
2024-03-08,000300.SH,3544.9099
2024-03-08,000985.CSI,4285.6193
2024-03-08,CN10Y,2.2825
2024-03-08,DR007,1.84
2024-03-08,SHIBOR_3M,2.16
2024-03-08,US10Y,4.09
2024-03-08,USDCNY,7.201005
2024-03-09,USDCNY,7.20172
2024-03-10,USDCNY,7.18016
2024-03-11,000300.SH,3589.2635
2024-03-11,000985.CSI,4352.1567
2024-03-11,CN10Y,2.305
2024-03-11,DR007,1.85
2024-03-11,SHIBOR_3M,2.159
2024-03-11,US10Y,4.1
2024-03-11,USDCNY,7.18693
2024-03-12,000300.SH,3597.4939
2024-03-12,000985.CSI,4368.3877
2024-03-12,CN10Y,2.3476
2024-03-12,DR007,1.85
2024-03-12,SHIBOR_3M,2.158
2024-03-12,US10Y,4.16
2024-03-12,USDCNY,7.193805
2024-03-13,000300.SH,3572.361
2024-03-13,000985.CSI,4358.3464
2024-03-13,CN10Y,2.3326
2024-03-13,DR007,1.9
2024-03-13,SHIBOR_3M,2.159
2024-03-13,US10Y,4.19
2024-03-13,USDCNY,7.20242
2024-03-14,000300.SH,3562.2229
2024-03-14,000985.CSI,4339.6052
2024-03-14,CN10Y,2.3425
2024-03-14,DR007,1.9
2024-03-14,SHIBOR_3M,2.161
2024-03-14,US10Y,4.29
2024-03-14,USDCNY,7.206300000000001
2024-03-15,000300.SH,3569.993
2024-03-15,000985.CSI,4372.0249
2024-03-15,CN10Y,2.32
2024-03-15,DR007,1.9
2024-03-15,SHIBOR_3M,2.163
2024-03-15,US10Y,4.31
2024-03-16,USDCNY,7.202905
2024-03-17,USDCNY,7.206205000000001
2024-03-18,000300.SH,3603.528
2024-03-18,000985.CSI,4430.6624
2024-03-18,CN10Y,2.2926
2024-03-18,DR007,1.85
2024-03-18,SHIBOR_3M,2.163
2024-03-18,US10Y,4.34
2024-03-18,USDCNY,7.21217
2024-03-19,000300.SH,3577.6303
2024-03-19,000985.CSI,4401.2993
2024-03-19,CN10Y,2.2801
2024-03-19,DR007,1.89
2024-03-19,SHIBOR_3M,2.163
2024-03-19,US10Y,4.3
2024-03-19,USDCNY,7.21112
2024-03-20,000300.SH,3585.3838
2024-03-20,000985.CSI,4424.512
2024-03-20,CN10Y,2.2951
2024-03-20,DR007,1.9
2024-03-20,SHIBOR_3M,2.16
2024-03-20,US10Y,4.27
2024-03-20,USDCNY,7.221484999999999
2024-03-21,000300.SH,3581.0902
2024-03-21,000985.CSI,4420.6567
2024-03-21,CN10Y,2.2851
2024-03-21,DR007,1.88
2024-03-21,SHIBOR_3M,2.162
2024-03-21,US10Y,4.27
2024-03-21,USDCNY,7.27796
2024-03-22,000300.SH,3545.0023
2024-03-22,000985.CSI,4370.8471
2024-03-22,CN10Y,2.3051
2024-03-22,DR007,1.87
2024-03-22,SHIBOR_3M,2.163
2024-03-22,US10Y,4.22
2024-03-23,USDCNY,7.275365
2024-03-24,USDCNY,7.252879999999999
2024-03-25,000300.SH,3525.7634
2024-03-25,000985.CSI,4309.0524
2024-03-25,CN10Y,2.3151
2024-03-25,DR007,1.89
2024-03-25,SHIBOR_3M,2.159
2024-03-25,US10Y,4.25
2024-03-25,USDCNY,7.24861
2024-03-26,000300.SH,3543.7467
2024-03-26,000985.CSI,4313.9966
2024-03-26,CN10Y,2.3175
2024-03-26,DR007,1.98
2024-03-26,SHIBOR_3M,2.16
2024-03-26,US10Y,4.24
2024-03-26,USDCNY,7.253995
2024-03-27,000300.SH,3502.7866
2024-03-27,000985.CSI,4221.5908
2024-03-27,CN10Y,2.2876
2024-03-27,DR007,1.8
2024-03-27,SHIBOR_3M,2.159
2024-03-27,US10Y,4.2
2024-03-27,USDCNY,7.262175
2024-03-28,000300.SH,3520.9648
2024-03-28,000985.CSI,4275.62
2024-03-28,CN10Y,2.3026
2024-03-28,DR007,1.97
2024-03-28,SHIBOR_3M,2.156
2024-03-28,US10Y,4.2
2024-03-28,USDCNY,7.257535
2024-03-29,000300.SH,3537.4843
2024-03-29,000985.CSI,4310.6697
2024-03-29,CN10Y,2.2901
2024-03-29,DR007,2.02
2024-03-29,SHIBOR_3M,2.156
2024-03-30,USDCNY,7.256299999999999
2024-03-31,USDCNY,7.259565
2024-04-01,000300.SH,3595.6466
2024-04-01,000985.CSI,4392.6331
2024-04-01,CN10Y,2.3082
2024-04-01,CPI_YOY,0.3
2024-04-01,DR007,1.87
2024-04-01,M1_YOY,-1.4
2024-04-01,M2_YOY,7.2
2024-04-01,PMI_MANUFACTURE,50.4
2024-04-01,PPI_YOY,-2.5
2024-04-01,SHIBOR_3M,2.157
2024-04-01,SOCIAL_FINANCING_YOY,8.32893457424644
2024-04-01,US10Y,4.33
2024-04-01,USDCNY,7.2545
2024-04-02,000300.SH,3580.6759
2024-04-02,000985.CSI,4374.7777
2024-04-02,CN10Y,2.2927
2024-04-02,DR007,1.9
2024-04-02,SHIBOR_3M,2.151
2024-04-02,US10Y,4.36
2024-04-02,USDCNY,7.248965
2024-04-03,000300.SH,3567.8031
2024-04-03,000985.CSI,4353.7389
2024-04-03,CN10Y,2.2837
2024-04-03,DR007,1.8
2024-04-03,SHIBOR_3M,2.143
2024-04-03,US10Y,4.36
2024-04-03,USDCNY,7.249725
2024-04-04,US10Y,4.31
2024-04-04,USDCNY,7.247315
2024-04-05,US10Y,4.39
2024-04-06,USDCNY,7.24955
2024-04-07,CN10Y,2.2937
2024-04-07,DR007,1.82
2024-04-07,SHIBOR_3M,2.141
2024-04-07,USDCNY,7.241725000000001
2024-04-08,000300.SH,3536.4077
2024-04-08,000985.CSI,4293.4209
2024-04-08,CN10Y,2.2822
2024-04-08,DR007,1.8
2024-04-08,SHIBOR_3M,2.133
2024-04-08,US10Y,4.42
2024-04-08,USDCNY,7.238609999999999
2024-04-09,000300.SH,3533.4871
2024-04-09,000985.CSI,4315.4672
2024-04-09,CN10Y,2.2802
2024-04-09,DR007,1.65
2024-04-09,SHIBOR_3M,2.12
2024-04-09,US10Y,4.36
2024-04-09,USDCNY,7.262840000000001
2024-04-10,000300.SH,3504.7086
2024-04-10,000985.CSI,4258.492
2024-04-10,CN10Y,2.2972
2024-04-10,DR007,1.85
2024-04-10,SHIBOR_3M,2.117
2024-04-10,US10Y,4.55
2024-04-10,USDCNY,7.25589
2024-04-11,000300.SH,3504.2447
2024-04-11,000985.CSI,4265.3795
2024-04-11,CN10Y,2.2928
2024-04-11,DR007,1.8
2024-04-11,SHIBOR_3M,2.105
2024-04-11,US10Y,4.56
2024-04-11,USDCNY,7.26717
2024-04-12,000300.SH,3475.8389
2024-04-12,000985.CSI,4235.3772
2024-04-12,CN10Y,2.2837
2024-04-12,DR007,1.83
2024-04-12,SHIBOR_3M,2.09
2024-04-12,US10Y,4.5
2024-04-13,USDCNY,7.26672
2024-04-14,USDCNY,7.25906
2024-04-15,000300.SH,3549.0759
2024-04-15,000985.CSI,4249.4064
2024-04-15,CN10Y,2.2798
2024-04-15,DR007,1.75
2024-04-15,SHIBOR_3M,2.071
2024-04-15,US10Y,4.63
2024-04-15,USDCNY,7.26375
2024-04-16,000300.SH,3511.1146
2024-04-16,000985.CSI,4126.4473
2024-04-16,CN10Y,2.2723
2024-04-16,DR007,1.81
2024-04-16,SHIBOR_3M,2.058
2024-04-16,US10Y,4.67
2024-04-16,USDCNY,7.244075
2024-04-17,000300.SH,3565.403
2024-04-17,000985.CSI,4251.5115
2024-04-17,CN10Y,2.2608
2024-04-17,DR007,1.85
2024-04-17,SHIBOR_3M,2.049
2024-04-17,US10Y,4.59
2024-04-17,USDCNY,7.2493
2024-04-18,000300.SH,3569.8018
2024-04-18,000985.CSI,4253.3298
2024-04-18,CN10Y,2.2537
2024-04-18,DR007,1.86
2024-04-18,SHIBOR_3M,2.041
2024-04-18,US10Y,4.64
2024-04-18,USDCNY,7.251
2024-04-19,000300.SH,3541.6619
2024-04-19,000985.CSI,4226.2189
2024-04-19,CN10Y,2.254
2024-04-19,DR007,1.95
2024-04-19,SHIBOR_3M,2.035
2024-04-19,US10Y,4.62
2024-04-20,USDCNY,7.252395
2024-04-21,USDCNY,7.25129
2024-04-22,000300.SH,3530.9045
2024-04-22,000985.CSI,4204.4026
2024-04-22,CN10Y,2.2435
2024-04-22,DR007,1.85
2024-04-22,SHIBOR_3M,2.027
2024-04-22,US10Y,4.62
2024-04-22,USDCNY,7.260645
2024-04-23,000300.SH,3506.2249
2024-04-23,000985.CSI,4183.6954
2024-04-23,CN10Y,2.226
2024-04-23,DR007,1.85
2024-04-23,SHIBOR_3M,2.018
2024-04-23,US10Y,4.61
2024-04-23,USDCNY,7.27299
2024-04-24,000300.SH,3521.6219
2024-04-24,000985.CSI,4226.6507
2024-04-24,CN10Y,2.2727
2024-04-24,DR007,1.87
2024-04-24,SHIBOR_3M,2.014
2024-04-24,US10Y,4.65
2024-04-24,USDCNY,7.254945
2024-04-25,000300.SH,3530.2813
2024-04-25,000985.CSI,4234.6607
2024-04-25,CN10Y,2.2612
2024-04-25,DR007,1.95
2024-04-25,SHIBOR_3M,1.999
2024-04-25,US10Y,4.7
2024-04-25,USDCNY,7.268725
2024-04-26,000300.SH,3584.2686
2024-04-26,000985.CSI,4305.3487
2024-04-26,CN10Y,2.3084
2024-04-26,DR007,1.75
2024-04-26,SHIBOR_3M,1.993
2024-04-26,US10Y,4.67
2024-04-27,USDCNY,7.2675
2024-04-28,CN10Y,2.3244
2024-04-28,DR007,2.05
2024-04-28,SHIBOR_3M,1.994
2024-04-28,USDCNY,7.243824999999999
2024-04-29,000300.SH,3623.9124
2024-04-29,000985.CSI,4380.7496
2024-04-29,CN10Y,2.353
2024-04-29,DR007,2.2
2024-04-29,SHIBOR_3M,2.005
2024-04-29,US10Y,4.63
2024-04-29,USDCNY,7.254465
2024-04-30,000300.SH,3604.3943
2024-04-30,000985.CSI,4353.8816
2024-04-30,CN10Y,2.3028
2024-04-30,DR007,1.9
2024-04-30,SHIBOR_3M,2.002
2024-04-30,US10Y,4.69
2024-04-30,USDCNY,7.233885
2024-05-01,CPI_YOY,0.3
2024-05-01,M1_YOY,-4.2
2024-05-01,M2_YOY,7.0
2024-05-01,PMI_MANUFACTURE,49.5
2024-05-01,PPI_YOY,-1.4
2024-05-01,SOCIAL_FINANCING_YOY,8.441702174755129
2024-05-01,US10Y,4.63
2024-05-01,USDCNY,7.205855
2024-05-02,US10Y,4.58
2024-05-02,USDCNY,7.19239
2024-05-03,US10Y,4.5
2024-05-04,USDCNY,7.19205
2024-05-05,USDCNY,7.214815
2024-05-06,000300.SH,3657.8767
2024-05-06,000985.CSI,4428.171
2024-05-06,CN10Y,2.3081
2024-05-06,DR007,1.88
2024-05-06,SHIBOR_3M,2.001
2024-05-06,US10Y,4.49
2024-05-06,USDCNY,7.22514
2024-05-07,000300.SH,3659.0076
2024-05-07,000985.CSI,4435.5779
2024-05-07,CN10Y,2.2896
2024-05-07,DR007,1.87
2024-05-07,SHIBOR_3M,1.996
2024-05-07,US10Y,4.47
2024-05-07,USDCNY,7.229545
2024-05-08,000300.SH,3630.2233
2024-05-08,000985.CSI,4387.8698
2024-05-08,CN10Y,2.2955
2024-05-08,DR007,1.9
2024-05-08,SHIBOR_3M,1.99
2024-05-08,US10Y,4.48
2024-05-08,USDCNY,7.222284999999999
2024-05-09,000300.SH,3664.561
2024-05-09,000985.CSI,4441.6331
2024-05-09,CN10Y,2.3186
2024-05-09,DR007,1.88
2024-05-09,SHIBOR_3M,1.991
2024-05-09,US10Y,4.45
2024-05-09,USDCNY,7.233905
2024-05-10,000300.SH,3666.2771
2024-05-10,000985.CSI,4425.0561
2024-05-10,CN10Y,2.3122
2024-05-10,DR007,1.83
2024-05-10,SHIBOR_3M,1.989
2024-05-10,US10Y,4.5
2024-05-11,CN10Y,2.3361
2024-05-11,DR007,1.85
2024-05-11,SHIBOR_3M,1.988
2024-05-11,USDCNY,7.23446
2024-05-12,USDCNY,7.239575
2024-05-13,000300.SH,3664.6907
2024-05-13,000985.CSI,4400.2339
2024-05-13,CN10Y,2.29
2024-05-13,DR007,1.85
2024-05-13,SHIBOR_3M,1.983
2024-05-13,US10Y,4.48
2024-05-13,USDCNY,7.239725
2024-05-14,000300.SH,3657.0454
2024-05-14,000985.CSI,4405.6563
2024-05-14,CN10Y,2.2938
2024-05-14,DR007,1.8
2024-05-14,SHIBOR_3M,1.977
2024-05-14,US10Y,4.45
2024-05-14,USDCNY,7.217829999999999
2024-05-15,000300.SH,3626.0559
2024-05-15,000985.CSI,4366.6452
2024-05-15,CN10Y,2.302
2024-05-15,DR007,1.82
2024-05-15,SHIBOR_3M,1.975
2024-05-15,US10Y,4.36
2024-05-15,USDCNY,7.222905
2024-05-16,000300.SH,3640.3592
2024-05-16,000985.CSI,4375.1493
2024-05-16,CN10Y,2.3147
2024-05-16,DR007,1.82
2024-05-16,SHIBOR_3M,1.969
2024-05-16,US10Y,4.38
2024-05-16,USDCNY,7.233975
2024-05-17,000300.SH,3677.9696
2024-05-17,000985.CSI,4424.8129
2024-05-17,CN10Y,2.3077
2024-05-17,DR007,1.81
2024-05-17,SHIBOR_3M,1.963
2024-05-17,US10Y,4.42
2024-05-18,USDCNY,7.235945
2024-05-19,USDCNY,7.246935000000001
2024-05-20,000300.SH,3690.9623
2024-05-20,000985.CSI,4444.135
2024-05-20,CN10Y,2.3105
2024-05-20,DR007,1.81
2024-05-20,SHIBOR_3M,1.958
2024-05-20,US10Y,4.44
2024-05-20,USDCNY,7.24741
2024-05-21,000300.SH,3676.1611
2024-05-21,000985.CSI,4414.5572
2024-05-21,CN10Y,2.3141
2024-05-21,DR007,1.88
2024-05-21,SHIBOR_3M,1.958
2024-05-21,US10Y,4.41
2024-05-21,USDCNY,7.254805
2024-05-22,000300.SH,3684.451
2024-05-22,000985.CSI,4420.6742
2024-05-22,CN10Y,2.3123
2024-05-22,DR007,1.6
2024-05-22,SHIBOR_3M,1.958
2024-05-22,US10Y,4.43
2024-05-22,USDCNY,7.25771
2024-05-23,000300.SH,3641.7917
2024-05-23,000985.CSI,4348.2497
2024-05-23,CN10Y,2.3063
2024-05-23,DR007,1.81
2024-05-23,SHIBOR_3M,1.957
2024-05-23,US10Y,4.47
2024-05-23,USDCNY,7.261985
2024-05-24,000300.SH,3601.4754
2024-05-24,000985.CSI,4302.1328
2024-05-24,CN10Y,2.3134
2024-05-24,DR007,1.8
2024-05-24,SHIBOR_3M,1.958
2024-05-24,US10Y,4.46
2024-05-25,USDCNY,7.26249
2024-05-26,USDCNY,7.259185
2024-05-27,000300.SH,3635.7079
2024-05-27,000985.CSI,4343.2596
2024-05-27,CN10Y,2.3084
2024-05-27,DR007,1.9
2024-05-27,SHIBOR_3M,1.958
2024-05-27,USDCNY,7.26393
2024-05-28,000300.SH,3609.1724
2024-05-28,000985.CSI,4305.3863
2024-05-28,CN10Y,2.2994
2024-05-28,DR007,1.95
2024-05-28,SHIBOR_3M,1.957
2024-05-28,US10Y,4.54
2024-05-28,USDCNY,7.27359
2024-05-29,000300.SH,3613.5223
2024-05-29,000985.CSI,4311.2253
2024-05-29,CN10Y,2.2776
2024-05-29,DR007,1.95
2024-05-29,SHIBOR_3M,1.957
2024-05-29,US10Y,4.61
2024-05-29,USDCNY,7.252785
2024-05-30,000300.SH,3594.3121
2024-05-30,000985.CSI,4288.4759
2024-05-30,CN10Y,2.2826
2024-05-30,DR007,1.9177
2024-05-30,SHIBOR_3M,1.957
2024-05-30,US10Y,4.55
2024-05-30,USDCNY,7.262375
2024-05-31,000300.SH,3579.9247
2024-05-31,000985.CSI,4288.1103
2024-05-31,CN10Y,2.2926
2024-05-31,DR007,1.87
2024-05-31,SHIBOR_3M,1.955
2024-05-31,US10Y,4.51
2024-06-01,CPI_YOY,0.2
2024-06-01,M1_YOY,-5.0
2024-06-01,M2_YOY,6.2
2024-06-01,PMI_MANUFACTURE,49.5
2024-06-01,PPI_YOY,-0.8
2024-06-01,SOCIAL_FINANCING_YOY,8.113284991106863
2024-06-01,USDCNY,7.26445
2024-06-02,USDCNY,7.251785
2024-06-03,000300.SH,3588.7483
2024-06-03,000985.CSI,4264.5349
2024-06-03,CN10Y,2.2853
2024-06-03,DR007,1.85
2024-06-03,SHIBOR_3M,1.953
2024-06-03,US10Y,4.41
2024-06-03,USDCNY,7.24778
2024-06-04,000300.SH,3615.6714
2024-06-04,000985.CSI,4285.9094
2024-06-04,CN10Y,2.2854
2024-06-04,DR007,1.75
2024-06-04,SHIBOR_3M,1.949
2024-06-04,US10Y,4.33
2024-06-04,USDCNY,7.260045
2024-06-05,000300.SH,3594.7936
2024-06-05,000985.CSI,4240.0893
2024-06-05,CN10Y,2.2808
2024-06-05,DR007,1.8
2024-06-05,SHIBOR_3M,1.948
2024-06-05,US10Y,4.29
2024-06-05,USDCNY,7.25941
2024-06-06,000300.SH,3592.2454
2024-06-06,000985.CSI,4190.2044
2024-06-06,CN10Y,2.2828
2024-06-06,DR007,1.83
2024-06-06,SHIBOR_3M,1.948
2024-06-06,US10Y,4.28
2024-06-06,USDCNY,7.263365
2024-06-07,000300.SH,3574.1143
2024-06-07,000985.CSI,4192.8244
2024-06-07,CN10Y,2.2833
2024-06-07,DR007,1.81
2024-06-07,SHIBOR_3M,1.949
2024-06-07,US10Y,4.43
2024-06-08,USDCNY,7.26716
2024-06-09,USDCNY,7.26567
2024-06-10,US10Y,4.47
2024-06-10,USDCNY,7.27139
2024-06-11,000300.SH,3542.8771
2024-06-11,000985.CSI,4184.7219
2024-06-11,CN10Y,2.2791
2024-06-11,DR007,1.6
2024-06-11,SHIBOR_3M,1.947
2024-06-11,US10Y,4.39
2024-06-11,USDCNY,7.262765
2024-06-12,000300.SH,3544.1225
2024-06-12,000985.CSI,4201.1796
2024-06-12,CN10Y,2.276
2024-06-12,DR007,1.78
2024-06-12,SHIBOR_3M,1.943
2024-06-12,US10Y,4.31
2024-06-12,USDCNY,7.270495
2024-06-13,000300.SH,3526.1306
2024-06-13,000985.CSI,4176.7292
2024-06-13,CN10Y,2.2678
2024-06-13,DR007,1.82
2024-06-13,SHIBOR_3M,1.94
2024-06-13,US10Y,4.24
2024-06-13,USDCNY,7.271034999999999
2024-06-14,000300.SH,3541.5331
2024-06-14,000985.CSI,4188.7824
2024-06-14,CN10Y,2.2558
2024-06-14,DR007,1.87
2024-06-14,SHIBOR_3M,1.939
2024-06-14,US10Y,4.2
2024-06-15,USDCNY,7.271475
2024-06-16,USDCNY,7.269575
2024-06-17,000300.SH,3536.1986
2024-06-17,000985.CSI,4182.1522
2024-06-17,CN10Y,2.2609
2024-06-17,DR007,1.88
2024-06-17,SHIBOR_3M,1.935
2024-06-17,US10Y,4.28
